Fluxes_sit,LAT,LONG,IGBP,COUNTRY,CONTINENT,Climate,Aridity,TIMESTAMP,year,month,VPD_F,VPD_kPa,GPP,Ga_h,Gs_mol,SWC,GPP_LN,Gs_mol_LN,SWC_LN,GPP_LOG,Gs_mol_LOG,SWC_LOG,VPD_kPa_LOG,VPD_LN,SPEI,TA_F,Drough,GPP_anomal,CLASS,Drough_cat
US_UMB,45.55980000000,-84.71380000000,DBF,USA,North America,Dfb,Humid,200410,2004,10,2.80400000000,0.28040000000,1.98156000000,0.03895942100,0.00330549600,13.86100000000,0.68388441300,-5.71216874100,2.62907914100,0.29700722700,-2.48076336400,1.14179456400,-0.55222199100,-1.27153812400,0.19 ,9.02800000000,Normal,-0.30000000000,4,NO
US_UMB,45.55980000000,-84.71380000000,DBF,USA,North America,Dfb,Humid,200411,2004,11,2.03900000000,0.20390000000,0.16007400000,0.03818046400,0.00188139200,16.18600000000,-1.83211907100,-6.27574335100,2.78414667100,-0.79567920300,-2.72552070700,1.20913953600,-0.69058277400,-1.59012560100,0.96 ,3.39200000000,Slight humid,-0.63000000000,5,SH
US_UMB,45.55980000000,-84.71380000000,DBF,USA,North America,Dfb,Humid,200502,2005,2,1.20000000000,0.12000000000,0.05754090000,0.03462962500,0.00081784200,11.57500000000,-2.85525928000,-7.10884139400,2.44884760000,-1.24002335000,-3.08733059000,1.06352100000,-0.92081875400,-2.12026353600,0.95 ,-3.96800000000,Slight humid,-0.58000000000,5,SH
US_UMB,45.55980000000,-84.71380000000,DBF,USA,North America,Dfb,Humid,200503,2005,3,2.09800000000,0.20980000000,0.08696200000,0.03588799800,0.00106591300,11.15200000000,-2.44228403700,-6.84392357000,2.41161885400,-1.06067048100,-2.97227824100,1.04735276100,-0.67819451600,-1.56160058300,-0.83 ,-2.64500000000,Slight drought,-0.79000000000,3,SD
US_UMB,45.55980000000,-84.71380000000,DBF,USA,North America,Dfb,Humid,200504,2005,4,5.16300000000,0.51630000000,0.98746500000,0.03809922800,0.00183926400,12.62200000000,-0.01261422600,-6.29838978700,2.53544132300,-0.00547828900,-2.73535593000,1.10112817600,-0.28709787500,-0.66106728700,-1.25 ,6.78300000000,Moderate drought,-0.87000000000,2,MD
US_UMB,45.55980000000,-84.71380000000,DBF,USA,North America,Dfb,Humid,200505,2005,5,5.62200000000,0.56220000000,3.05804000000,0.03425900000,0.00287990500,11.08300000000,1.11777418800,-5.84999797100,2.40541240300,0.48544316200,-2.54062183800,1.04465733300,-0.25010915900,-0.57589762100,-0.37 ,10.94300000000,Normal,-0.72000000000,4,NO
US_UMB,45.55980000000,-84.71380000000,DBF,USA,North America,Dfb,Humid,200506,2005,6,7.59800000000,0.75980000000,11.08050000000,0.03165767300,0.00441355700,7.54900000000,2.40518680700,-5.42307433900,2.02141510400,1.04455935800,-2.35521126000,0.87788942500,-0.11930071100,-0.27470003800,-1.69 ,20.25400000000,Moderate drought,0.95000000000,2,MD
US_UMB,45.55980000000,-84.71380000000,DBF,USA,North America,Dfb,Humid,200507,2005,7,9.61200000000,0.96120000000,9.87339000000,0.02983547000,0.00366188100,6.11700000000,2.28984326000,-5.60977832900,1.81107178000,0.99446629200,-2.43629577300,0.78653848000,-0.01718623800,-0.03957277500,-0.42 ,21.48200000000,Normal,0.74000000000,4,NO
US_UMB,45.55980000000,-84.71380000000,DBF,USA,North America,Dfb,Humid,200508,2005,8,6.89000000000,0.68900000000,9.33953000000,0.02731102100,0.00367214800,8.44700000000,2.23425593000,-5.60697850200,2.13381134900,0.97032502100,-2.43507982400,0.92670249400,-0.16178077800,-0.37251400800,0.99 ,19.97200000000,Slight humid,0.94000000000,5,SH
US_UMB,45.55980000000,-84.71380000000,DBF,USA,North America,Dfb,Humid,200509,2005,9,6.31600000000,0.63160000000,6.96380000000,0.03301137600,0.00375423800,6.88600000000,1.94072530200,-5.58486994400,1.92949036500,0.84284629000,-2.42547819900,0.83796701800,-0.19955787900,-0.45949899700,-0.81 ,17.65100000000,Slight drought,0.91000000000,3,SD
US_UMB,45.55980000000,-84.71380000000,DBF,USA,North America,Dfb,Humid,200510,2005,10,3.45600000000,0.34560000000,2.74570000000,0.03477103400,0.00252725200,9.39100000000,1.01003605200,-5.98062273300,2.23975178400,0.43865308400,-2.59735145100,0.97271184100,-0.46142626600,-1.06247324200,-1.45 ,10.56300000000,Moderate drought,0.00000000000,2,MD
US_UMB,45.55980000000,-84.71380000000,DBF,USA,North America,Dfb,Humid,200601,2006,1,0.95100000000,0.09510000000,0.02326620000,0.04056495400,0.00072406800,13.11300000000,-3.76075361500,-7.23062524700,2.57360410500,-1.63327454300,-3.14022064600,1.11770206100,-1.02181948300,-2.35282630900,1.47 ,-1.73500000000,Moderate humid,-0.53000000000,6,MH
US_UMB,45.55980000000,-84.71380000000,DBF,USA,North America,Dfb,Humid,200602,2006,2,1.02700000000,0.10270000000,0.00447494000,0.04433711600,0.00060806000,12.82200000000,-5.40926233500,-7.40523699700,2.55116244600,-2.34921278300,-3.21605356500,1.10795577300,-0.98842955600,-2.27594316200,-0.26 ,-5.64200000000,Normal,-0.60000000000,4,NO
US_UMB,45.55980000000,-84.71380000000,DBF,USA,North America,Dfb,Humid,200604,2006,4,5.19400000000,0.51940000000,1.06201000000,0.03905019500,0.00200878100,14.10200000000,0.06016333900,-6.21022720900,2.64631663100,0.02612860600,-2.69706740800,1.14928071000,-0.28449805500,-0.65508098000,-1.02 ,7.80100000000,Moderate drought,-0.80000000000,2,MD
US_UMB,45.55980000000,-84.71380000000,DBF,USA,North America,Dfb,Humid,200605,2006,5,5.44800000000,0.54480000000,4.48797000000,0.03652442400,0.00301775700,12.61900000000,1.50140048400,-5.80324143900,2.53520361500,0.65204994500,-2.52031573400,1.10102494000,-0.26376290100,-0.60733652400,1.11 ,12.97500000000,Moderate humid,-0.39000000000,6,MH
US_UMB,45.55980000000,-84.71380000000,DBF,USA,North America,Dfb,Humid,200606,2006,6,8.22600000000,0.82260000000,10.85150000000,0.03137293500,0.00489364000,6.72800000000,2.38430331900,-5.31981887600,1.90627792300,1.03548977500,-2.31036798300,0.82788598300,-0.08481129500,-0.19528522300,-1.54 ,17.90800000000,Moderate drought,0.82000000000,2,MD
US_UMB,45.55980000000,-84.71380000000,DBF,USA,North America,Dfb,Humid,200607,2006,7,8.84500000000,0.88450000000,10.13650000000,0.03446863700,0.00417567500,5.89100000000,2.31614277100,-5.47847925700,1.77342576300,1.00588802500,-2.37927331100,0.77018902300,-0.05330216300,-0.12273276500,-0.67 ,21.83100000000,Slight drought,0.70000000000,3,SD
