Fluxes_site,LAT,LONG,IGBP, COUNTRY, CONTINENT,Climate,year,month,SPEI,TA_F,VPD_F,VPD_kPa,PA_F,P_F,TS_F_MDS_1,SWC_F_MDS_1,NEE_VUT_MEAN,NEE_VUT_REF_NIGHT,NEE_VUT_REF_DAY,RECO_NT_VUT_MEAN,GPP_NT_VUT_MEAN,RECO_DT_VUT_MEAN,GPP_DT_VUT_MEAN,RECO_SR,Drough,GPP_anomaly,CLASS,Drough_catlog,Drough_type,BH
ES_Lju,36.9266,-2.7521,OSH,Spain,Europe,Csa,2013,5,0.58125281,10.375,5.967,0.5967,83.864,1.735,12.386,20.51,-0.778726,0.723154,-1.75575,0.736467,1.51519,1.24316,2.00812,-9999,Slight humid,-1.09,5,SH,E,ES_Lju20135
ES_Lju,36.9266,-2.7521,OSH,Spain,Europe,Csa,2013,6,0.016793467,15.687,11.076,1.1076,84.248,0.006,18.115,14.037,-0.902431,0.64595,-1.80656,0.732225,1.63466,1.01453,1.57644,-9999,Normal,-1.27,4,NO,D,ES_Lju20136
ES_Lju,36.9266,-2.7521,OSH,Spain,Europe,Csa,2013,7,0.534394868,19.922,15.36,1.536,84.411,0,22.72,11.274,0.139321,0.518569,-0.168443,0.507322,0.368,0.939565,0.74991,-9999,Slight humid,-1.56,5,SH,E,ES_Lju20137
ES_Lju,36.9266,-2.7521,OSH,Spain,Europe,Csa,2013,8,1.789924927,20.838,15.424,1.5424,84.372,1.099,23.348,10.551,0.262014,0.0973441,0.214908,0.214773,-0.0472413,1.01967,0.586592,-9999,Moderate humid,-1.62,6,MH,F,ES_Lju20138
ES_Lju,36.9266,-2.7521,OSH,Spain,Europe,Csa,2013,9,-0.469182747,15.661,7.71,0.771,84.314,0.784,16.903,17.762,0.598578,0.726891,0.400562,0.637024,0.0384465,1.53878,0.753923,-9999,Normal,-1.5,4,NO,D,ES_Lju20139
ES_Lju,36.9266,-2.7521,OSH,Spain,Europe,Csa,2013,10,-1.336372038,14.665,8.772,0.8772,84.27,0.396,15.096,12.974,-0.0945091,0.195877,-0.404441,0.210754,0.305263,0.540837,0.447326,-9999,Moderate drought,-1.02,2,MD,B,ES_Lju201310
ES_Lju,36.9266,-2.7521,OSH,Spain,Europe,Csa,2013,11,-1.331867535,6.871,5.746,0.5746,84.014,0.37,7.671,19.485,0.0160131,0.117741,-0.144396,0.135385,0.119372,0.469607,0.181148,-9999,Moderate drought,-0.65,2,MD,B,ES_Lju201311
ES_Lju,36.9266,-2.7521,OSH,Spain,Europe,Csa,2013,12,-0.089024105,4.215,3.756,0.3756,84.457,1.707,2.859,25.269,0.227374,0.388881,0.00398551,0.336623,0.109249,0.297251,0.160299,-9999,Normal,-0.49,4,NO,D,ES_Lju201312
FI_Hyy,61.8474,24.2948,ENF,Finland,Europe,Dfc,1997,1,-1.436044407,-5.663,0.459,0.0459,99.109,0.033,0.059,16.703,0.583475,0.593517,0.476464,0.563782,-0.0196934,0.615273,0.0691921,0.677081,Moderate drought,-0.54,2,MD,B,FI_Hyy19971
FI_Hyy,61.8474,24.2948,ENF,Finland,Europe,Dfc,1997,2,-0.510211362,-4.998,0.555,0.0555,98.109,0.454,0.12,19.168,0.47926,0.544179,0.32475,0.565937,0.0866774,0.630943,0.135863,0.682727,Slight drought,-0.57,3,SD,C,FI_Hyy19972
FI_Hyy,61.8474,24.2948,ENF,Finland,Europe,Dfc,1997,3,-0.612828017,-1.693,1.913,0.1913,98.864,0.363,0.057,25.826,0.414029,0.692953,0.0818171,0.755642,0.341613,0.816331,0.446219,0.677407,Slight drought,-0.69,3,SD,C,FI_Hyy19973
FI_Hyy,61.8474,24.2948,ENF,Finland,Europe,Dfc,1997,4,1.250209138,0.108,2.616,0.2616,98.644,1.008,0.241,22.89,0.280067,0.834032,-0.0508428,0.905793,0.625725,0.729136,0.489021,0.694198,Moderate humid,-0.95,6,MH,F,FI_Hyy19974
FI_Hyy,61.8474,24.2948,ENF,Finland,Europe,Dfc,1997,5,-0.747772676,6.982,3.857,0.3857,99.471,0.441,2.775,32.457,-1.8127,1.61202,-2.89929,1.78084,3.59353,1.57304,3.48443,1.03999,Slight drought,-0.54,3,SD,C,FI_Hyy19975
FI_Hyy,61.8474,24.2948,ENF,Finland,Europe,Dfc,1997,6,-0.85496258,16.004,8.759,0.8759,99.39,2.402,11.727,26.729,-3.01685,3.01011,-4.23664,4.15577,7.17262,4.65784,7.41303,3.70553,Slight drought,0.01,3,SD,C,FI_Hyy19976
FI_Hyy,61.8474,24.2948,ENF,Finland,Europe,Dfc,1997,7,0.101223857,17.659,7.027,0.7027,99.76,3.3,14.75,23.874,-3.0569,4.64647,-5.0222,6.5221,9.579,6.77687,9.0429,5.52632,Normal,0.61,4,NO,D,FI_Hyy19977
FI_Hyy,61.8474,24.2948,ENF,Finland,Europe,Dfc,1997,8,-0.293658345,17.114,7.215,0.7215,100.088,2.262,14.218,25.753,-2.23528,4.7646,-5.45158,5.59159,7.82688,4.90035,7.39045,5.17303,Normal,0.49,4,NO,D,FI_Hyy19978
FI_Hyy,61.8474,24.2948,ENF,Finland,Europe,Dfc,1997,9,0.855310667,9.281,2.842,0.2842,98.99,2.769,9.038,27.91,-0.629867,3.57368,-3.89413,3.8082,4.43807,3.7845,4.54718,2.51563,Slight humid,0,5,SH,E,FI_Hyy19979
FI_Hyy,61.8474,24.2948,ENF,Finland,Europe,Dfc,1997,10,-0.035309169,1.572,1.208,0.1208,98.525,1.539,2.999,32.445,0.594608,1.58718,-0.739398,1.75659,1.16198,1.44283,1.18268,1.06699,Normal,-0.65,4,NO,D,FI_Hyy199710
FI_Hyy,61.8474,24.2948,ENF,Finland,Europe,Dfc,1997,11,-0.245248039,-1.455,0.848,0.0848,99.717,0.956,0.695,30.599,0.413317,0.456916,0.247902,0.467844,0.0545272,0.367372,0.117888,0.748338,Normal,-0.68,4,NO,D,FI_Hyy199711
FI_Hyy,61.8474,24.2948,ENF,Finland,Europe,Dfc,1997,12,-1.464357491,-4.285,0.718,0.0718,99.497,0.066,0.012,24.372,0.146466,0.138291,0.116765,0.218559,0.0720924,0.327932,0.05986,0.672788,Moderate drought,-0.5,2,MD,B,FI_Hyy199712
FI_Hyy,61.8474,24.2948,ENF,Finland,Europe,Dfc,1998,1,-0.808062524,-3.775,0.629,0.0629,98.884,0.362,0.203,26.539,0.211792,0.221053,0.151075,0.230844,0.0190515,0.297857,0.0217232,0.649483,Slight drought,-0.53,3,SD,C,FI_Hyy19981
FI_Hyy,61.8474,24.2948,ENF,Finland,Europe,Dfc,1998,2,-0.796545267,-6.985,0.812,0.0812,98.378,0.338,0.049,25.386,0.0242421,0.250891,-0.329944,0.247836,0.223594,2.68133,0.0897544,0.635094,Slight drought,-0.51,3,SD,C,FI_Hyy19982
FI_Hyy,61.8474,24.2948,ENF,Finland,Europe,Dfc,1998,3,-0.386851529,-5.142,1.111,0.1111,99.425,0.451,-0.055,23.904,-0.0734175,0.191808,-0.326864,0.250026,0.323444,0.347278,0.356165,0.625307,Normal,-0.7,4,NO,D,FI_Hyy19983
FI_Hyy,61.8474,24.2948,ENF,Finland,Europe,Dfc,1998,4,-0.565952964,2.294,3.348,0.3348,99.469,0.174,0.175,28.535,-0.483651,0.680751,-1.09519,0.823219,1.30687,0.94975,1.36046,0.650403,Slight drought,-0.73,3,SD,C,FI_Hyy19984
FI_Hyy,61.8474,24.2948,ENF,Finland,Europe,Dfc,1998,5,1.016635411,7.946,4.163,0.4163,99.437,2.13,5.111,34.215,-2.78249,1.94486,-4.29893,2.29358,5.07607,1.99263,4.86039,1.43173,Moderate humid,-0.15,6,MH,F,FI_Hyy19985
FI_Hyy,61.8474,24.2948,ENF,Finland,Europe,Dfc,1998,6,1.02969428,12.831,4.225,0.4225,99.233,3.521,10.494,35.107,-2.59904,3.6532,-3.88323,4.24493,6.84397,4.02797,6.58428,3.21745,Moderate humid,-0.07,6,MH,F,FI_Hyy19986
FI_Hyy,61.8474,24.2948,ENF,Finland,Europe,Dfc,1998,7,1.134603137,14.976,3.991,0.3991,98.543,4.215,13.075,35.583,-2.95334,4.70237,-4.99749,5.75738,8.71072,6.66839,9.34926,4.52143,Moderate humid,0.41,6,MH,F,FI_Hyy19987
FI_Hyy,61.8474,24.2948,ENF,Finland,Europe,Dfc,1998,8,1.082832741,12.406,2.529,0.2529,98.891,3.417,11.615,39.023,-1.71912,4.4522,-4.58219,5.25021,6.96933,5.54423,7.11788,3.61118,Moderate humid,0.26,6,MH,F,FI_Hyy19988
FI_Hyy,61.8474,24.2948,ENF,Finland,Europe,Dfc,1998,9,0.193268058,10.029,2.417,0.2417,99.641,1.902,9.259,38.334,-0.40275,3.56771,-3.47377,3.70527,4.10802,3.25564,4.1342,2.6349,Normal,-0.11,4,NO,D,FI_Hyy19989
FI_Hyy,61.8474,24.2948,ENF,Finland,Europe,Dfc,1998,10,0.67787282,4.258,1.156,0.1156,98.402,2.771,4.867,42.69,0.161691,1.57572,-1.55865,1.56674,1.40504,1.645,1.47823,1.32081,Slight humid,-0.55,5,SH,E,FI_Hyy199810
FI_Hyy,61.8474,24.2948,ENF,Finland,Europe,Dfc,1998,11,-1.476924333,-4.025,0.392,0.0392,100.068,0.224,0.232,26.217,0.308044,0.415145,0.0568907,0.458396,0.150352,0.507973,0.169754,0.661655,Moderate drought,-0.64,2,MD,B,FI_Hyy199811
FI_Hyy,61.8474,24.2948,ENF,Finland,Europe,Dfc,1998,12,-0.854607083,-4.383,0.303,0.0303,98.844,0.544,-0.004,20.56,0.454385,0.472478,0.37781,0.447442,-0.00694327,0.321903,0.0334973,0.63104,Slight drought,-0.53,3,SD,C,FI_Hyy199812
FI_Hyy,61.8474,24.2948,ENF,Finland,Europe,Dfc,1999,1,-1.002357105,-8.229,0.317,0.0317,98.767,0.259,-0.137,21.375,0.716519,0.702559,0.656219,0.62551,-0.0910087,0.549316,0.0748658,0.833715,Moderate drought,-0.57,2,MD,B,FI_Hyy19991
FI_Hyy,61.8474,24.2948,ENF,Finland,Europe,Dfc,1999,2,-1.637315611,-8.817,0.228,0.0228,98.079,0,-0.066,19.813,0.322652,0.340259,0.278271,0.297069,-0.0255827,0.476501,0.110069,0.840173,Moderate drought,-0.61,2,MD,B,FI_Hyy19992
FI_Hyy,61.8474,24.2948,ENF,Finland,Europe,Dfc,1999,3,-0.895684008,-2.302,0.981,0.0981,99.493,0.254,0.155,21.034,0.26927,0.549826,-0.0166785,0.597137,0.327867,0.737744,0.407354,0.865322,Slight drought,-0.69,3,SD,C,FI_Hyy19993
FI_Hyy,61.8474,24.2948,ENF,Finland,Europe,Dfc,1999,4,-0.065488757,4.574,2.957,0.2957,99.177,1.029,0.624,38.444,-1.28595,0.851304,-2.43511,1.11237,2.39831,1.19781,2.5597,0.928191,Normal,-0.38,4,NO,D,FI_Hyy19994
FI_Hyy,61.8474,24.2948,ENF,Finland,Europe,Dfc,1999,5,-0.061389547,6.673,4.752,0.4752,99.689,0.922,3.986,34.044,-1.58534,1.93361,-2.76117,2.26724,3.85258,2.22798,3.84076,1.59582,Normal,-0.47,4,NO,D,FI_Hyy19995
FI_Hyy,61.8474,24.2948,ENF,Finland,Europe,Dfc,1999,6,-2.042718213,17.027,8.13,0.813,99.708,0.939,12.728,25.503,-2.59306,4.5721,-4.10594,5.45008,8.04314,5.20701,8.23037,5.15832,Extremely drought,0.21,1,ED,A,FI_Hyy19996
FI_Hyy,61.8474,24.2948,ENF,Finland,Europe,Dfc,1999,7,-0.354431973,16.431,6.795,0.6795,99.372,2.335,13.937,21.082,-2.02899,5.04173,-3.92973,5.78306,7.81205,5.88145,8.0154,5.94666,Normal,0.2,4,NO,D,FI_Hyy19997
FI_Hyy,61.8474,24.2948,ENF,Finland,Europe,Dfc,1999,8,-0.092006115,13.296,5.004,0.5004,99.309,1.724,11.437,21.246,-1.06339,4.37802,-3.61987,4.65474,5.71814,5.65984,6.49334,4.24131,Normal,-0.07,4,NO,D,FI_Hyy19998
FI_Hyy,61.8474,24.2948,ENF,Finland,Europe,Dfc,1999,9,-0.488323888,11.286,3.685,0.3685,99.744,1.405,9.385,18.95,-0.0591754,3.78837,-3.09707,4.14042,4.1996,4.16789,4.38375,3.27974,Normal,-0.08,4,NO,D,FI_Hyy19999
FI_Hyy,61.8474,24.2948,ENF,Finland,Europe,Dfc,1999,10,1.569542343,5.007,0.845,0.0845,99.086,4.565,5.792,34.133,1.00114,1.96509,-0.312283,2.11314,1.112,2.08788,1.18148,1.95737,Moderate humid,-0.67,6,MH,F,FI_Hyy199910
FI_Hyy,61.8474,24.2948,ENF,Finland,Europe,Dfc,1999,11,-0.562094705,0.771,0.682,0.0682,99.391,0.873,2.534,32.648,0.866527,1.05685,0.370619,1.09021,0.223679,1.14574,0.311684,1.24409,Slight drought,-0.61,3,SD,C,FI_Hyy199911
FI_Hyy,61.8474,24.2948,ENF,Finland,Europe,Dfc,1999,12,-0.702485201,-4.467,0.425,0.0425,97.554,0.653,0.639,33.715,0.747845,0.720844,0.689473,0.706326,-0.0415184,0.730979,0.033154,0.925064,Slight drought,-0.54,3,SD,C,FI_Hyy199912
FI_Hyy,61.8474,24.2948,ENF,Finland,Europe,Dfc,2000,1,-0.753633171,-4.293,0.467,0.0467,98.259,0.391,0.685,33.487,0.790765,0.764076,0.735875,0.297238,-0.493527,2.04326,0.116348,1.06123,Slight drought,-0.72,3,SD,C,FI_Hyy20001
FI_Hyy,61.8474,24.2948,ENF,Finland,Europe,Dfc,2000,2,-0.516906592,-3.827,0.506,0.0506,98.276,0.435,0.403,31.419,0.625635,0.739746,0.377507,0.303637,-0.321997,2.07609,0.299576,1.02316,Slight drought,-0.72,3,SD,C,FI_Hyy20002
FI_Hyy,61.8474,24.2948,ENF,Finland,Europe,Dfc,2000,3,0.889767791,-2.307,1.362,0.1362,98.454,1.038,0.481,35.701,0.507998,0.789336,0.208272,0.848961,0.340964,1.31453,0.434432,1.03336,Slight humid,-0.69,5,SH,E,FI_Hyy20003
FI_Hyy,61.8474,24.2948,ENF,Finland,Europe,Dfc,2000,4,0.863130685,4.422,2.559,0.2559,99.319,1.709,1.868,43.079,-0.430005,1.4088,-1.41924,1.61396,2.04397,1.95973,2.29332,1.29057,Slight humid,-0.49,5,SH,E,FI_Hyy20004
FI_Hyy,61.8474,24.2948,ENF,Finland,Europe,Dfc,2000,5,1.155716215,9.56,5.356,0.5356,99.451,2.65,7.104,30.038,-1.85616,2.3195,-3.23814,3.11421,4.97037,3.34544,5.13882,2.52658,Moderate humid,-0.18,6,MH,F,FI_Hyy20005
FI_Hyy,61.8474,24.2948,ENF,Finland,Europe,Dfc,2000,6,-0.75356669,13.033,5.822,0.5822,99.115,1.781,10.549,26.151,-2.69686,4.22249,-4.09552,4.78862,7.48548,5.1253,7.84903,4.00745,Slight drought,0.08,3,SD,C,FI_Hyy20006
FI_Hyy,61.8474,24.2948,ENF,Finland,Europe,Dfc,2000,7,0.533710164,15.402,4.554,0.4554,98.929,3.401,13.006,26.339,-1.85608,5.59276,-3.84924,5.62343,7.47951,6.82902,8.57026,5.1936,Slight humid,0.12,5,SH,E,FI_Hyy20007
FI_Hyy,61.8474,24.2948,ENF,Finland,Europe,Dfc,2000,8,0.542076226,13.489,3.444,0.3444,99.249,2.657,11.575,33.965,-1.69032,5.05215,-4.94454,5.22192,6.91223,6.61952,8.09689,4.29784,Slight humid,0.25,5,SH,E,FI_Hyy20008
FI_Hyy,61.8474,24.2948,ENF,Finland,Europe,Dfc,2000,9,-1.199033465,8.76,2.815,0.2815,99.949,0.384,7.35,25.277,-0.866174,3.40159,-4.25746,3.79445,4.66062,3.94827,4.8272,2.54468,Moderate drought,0.07,2,MD,B,FI_Hyy20009
FI_Hyy,61.8474,24.2948,ENF,Finland,Europe,Dfc,2000,10,-0.33914583,7.188,1.077,0.1077,99.746,2.104,6.744,29.254,0.797963,1.98801,-0.801671,2.18332,1.38535,2.12417,1.36282,2.37661,Normal,-0.56,4,NO,D,FI_Hyy200010
FI_Hyy,61.8474,24.2948,ENF,Finland,Europe,Dfc,2000,11,1.967993208,2.437,0.321,0.0321,99.396,3.726,3.39,40.511,0.846047,0.972391,0.486775,1.0782,0.232152,0.93463,0.220216,1.52917,Moderate humid,-0.6,6,MH,F,FI_Hyy200011
FI_Hyy,61.8474,24.2948,ENF,Finland,Europe,Dfc,2000,12,0.22118222,-0.523,0.302,0.0302,98.767,1.276,2.186,38.838,0.864122,0.871528,0.716419,0.885061,0.0209385,0.854938,0.0870453,1.31983,Normal,-0.52,4,NO,D,FI_Hyy200012
FI_Hyy,61.8474,24.2948,ENF,Finland,Europe,Dfc,2001,1,-0.806613984,-3.274,0.282,0.0282,99.483,0.363,0.238,30.356,0.494902,0.515627,0.3531,0.566288,0.0713865,0.702711,0.0724444,0.789801,Slight drought,-0.51,3,SD,C,FI_Hyy20011
FI_Hyy,61.8474,24.2948,ENF,Finland,Europe,Dfc,2001,2,1.467718073,-9.579,0.47,0.047,99.016,1.493,-0.203,23.268,0.488067,0.564237,0.290353,0.509602,0.021535,0.696427,0.0864847,0.7462,Moderate humid,-0.59,6,MH,F,FI_Hyy20012
FI_Hyy,61.8474,24.2948,ENF,Finland,Europe,Dfc,2001,3,0.562694271,-5.143,0.923,0.0923,98.797,0.864,0.035,22.725,0.566148,0.717616,0.393607,0.772587,0.206439,0.767535,0.234007,0.768171,Slight humid,-0.74,5,SH,E,FI_Hyy20013
FI_Hyy,61.8474,24.2948,ENF,Finland,Europe,Dfc,2001,4,0.92230511,4.331,2.159,0.2159,99.077,1.743,0.716,37.929,-0.277506,1.22957,-1.12884,1.38904,1.66655,1.28175,1.74075,0.856188,Slight humid,-0.61,5,SH,E,FI_Hyy20014
FI_Hyy,61.8474,24.2948,ENF,Finland,Europe,Dfc,2001,5,0.102336074,7.743,4.464,0.4464,99.178,1.318,5.436,34.65,-2.08642,2.32724,-3.51346,2.64928,4.73569,2.99946,5.05548,1.64212,Normal,-0.24,4,NO,D,FI_Hyy20015
FI_Hyy,61.8474,24.2948,ENF,Finland,Europe,Dfc,2001,6,-0.18963435,13.193,5.747,0.5747,99.022,2.413,9.446,34.494,-2.20335,3.90391,-3.45572,4.4955,6.69885,4.61437,6.76355,2.89187,Normal,-0.1,4,NO,D,FI_Hyy20016
FI_Hyy,61.8474,24.2948,ENF,Finland,Europe,Dfc,2001,7,-0.759516528,17.993,6.54,0.654,99.396,2.055,13.929,26.864,-2.84166,5.00655,-4.91488,5.69171,8.53337,5.45725,8.22815,5.26572,Slight drought,0.37,3,SD,C,FI_Hyy20017
FI_Hyy,61.8474,24.2948,ENF,Finland,Europe,Dfc,2001,8,-0.474075029,14.776,5.002,0.5002,99.391,1.57,12.059,26.255,-1.95088,4.58968,-5.06899,5.04241,6.99328,5.08858,7.24152,4.07633,Normal,0.27,4,NO,D,FI_Hyy20018
FI_Hyy,61.8474,24.2948,ENF,Finland,Europe,Dfc,2001,9,1.705904046,10.367,2.329,0.2329,99.384,5.26,9.403,34.945,0.013235,3.05467,-2.50515,3.34007,3.32684,3.73669,3.63959,2.88285,Moderate humid,-0.38,6,MH,F,FI_Hyy20019
FI_Hyy,61.8474,24.2948,ENF,Finland,Europe,Dfc,2001,10,-0.014207785,6.004,1.011,0.1011,99.042,2.234,6.099,38.776,0.925182,1.90401,-0.43052,2.10013,1.17495,2.08275,1.24077,1.83535,Normal,-0.65,4,NO,D,FI_Hyy200110
FI_Hyy,61.8474,24.2948,ENF,Finland,Europe,Dfc,2001,11,-1.117285199,-1.875,0.792,0.0792,98.528,0.428,1.106,38.218,0.590877,0.802435,0.103956,0.862497,0.27162,0.689189,0.233576,0.896311,Moderate drought,-0.59,2,MD,B,FI_Hyy200111
FI_Hyy,61.8474,24.2948,ENF,Finland,Europe,Dfc,2001,12,-1.140324007,-9.031,0.271,0.0271,99.651,0.329,0.324,31.601,0.541959,0.523201,0.478912,0.445658,-0.0963015,0.404799,0.0220907,0.801672,Moderate drought,-0.56,2,MD,B,FI_Hyy200112
FI_Hyy,61.8474,24.2948,ENF,Finland,Europe,Dfc,2002,1,0.682418419,-5.437,0.312,0.0312,98.528,1.288,0.127,25.954,0.721762,0.708327,0.66133,0.642395,-0.0793665,0.716031,0.0625962,0.832631,Slight humid,-0.56,5,SH,E,FI_Hyy20021
FI_Hyy,61.8474,24.2948,ENF,Finland,Europe,Dfc,2002,2,-1.100974995,-2.374,0.734,0.0734,97.348,0.217,0.35,37.089,0.613606,0.756844,0.317616,0.741162,0.127557,0.775718,0.203136,0.853764,Moderate drought,-0.55,2,MD,B,FI_Hyy20022
FI_Hyy,61.8474,24.2948,ENF,Finland,Europe,Dfc,2002,3,-1.105795142,-0.966,1.567,0.1567,98.628,0.175,0.43,37.71,0.447809,0.833168,0.0801361,0.887644,0.439836,0.94353,0.485938,0.861633,Moderate drought,-0.65,2,MD,B,FI_Hyy20023
FI_Hyy,61.8474,24.2948,ENF,Finland,Europe,Dfc,2002,4,-1.795867171,5.046,4.231,0.4231,99.937,0.007,1.889,43.895,-0.599165,1.43117,-1.74113,1.61758,2.21674,1.54323,2.13843,1.05179,Moderate drought,-0.44,2,MD,B,FI_Hyy20024
FI_Hyy,61.8474,24.2948,ENF,Finland,Europe,Dfc,2002,5,-0.848024679,11.222,6.594,0.6594,99.627,1.379,7.483,35.152,-2.08878,2.82293,-3.64938,3.2064,5.29518,3.48229,5.48178,2.00114,Slight drought,-0.09,3,SD,C,FI_Hyy20025
FI_Hyy,61.8474,24.2948,ENF,Finland,Europe,Dfc,2002,6,-0.268457883,14.943,6.12,0.612,99.053,2.769,11.556,23.607,-2.88602,4.55193,-4.39339,5.05609,7.94211,5.55057,8.38298,3.1496,Normal,0.19,4,NO,D,FI_Hyy20026
FI_Hyy,61.8474,24.2948,ENF,Finland,Europe,Dfc,2002,7,-0.562946684,17.674,6.182,0.6182,99.321,2.301,14.062,28.697,-2.33246,5.09922,-4.28621,5.73743,8.06989,6.324,8.55244,4.2194,Slight drought,0.26,3,SD,C,FI_Hyy20027
FI_Hyy,61.8474,24.2948,ENF,Finland,Europe,Dfc,2002,8,-0.742926968,17.678,7.43,0.743,99.731,1.857,14.134,19.849,-1.42605,4.98297,-4.51997,5.97161,7.39766,6.11376,7.47441,4.26304,Slight drought,0.38,3,SD,C,FI_Hyy20028
FI_Hyy,61.8474,24.2948,ENF,Finland,Europe,Dfc,2002,9,-1.238744353,9.306,3.413,0.3413,99.371,0.453,8.305,21.668,-0.489402,3.41256,-3.50455,3.41606,3.90547,3.28599,4.10475,2.30666,Moderate drought,-0.18,2,MD,B,FI_Hyy20029
FI_Hyy,61.8474,24.2948,ENF,Finland,Europe,Dfc,2002,10,-1.495918102,-0.596,1.319,0.1319,99.185,0.1,1.041,18.651,0.165275,1.14679,-1.01855,1.30038,1.1351,1.08387,1.04681,0.948856,Moderate drought,-0.66,2,MD,B,FI_Hyy200210
FI_Hyy,61.8474,24.2948,ENF,Finland,Europe,Dfc,2002,11,-1.598686492,-5.008,0.303,0.0303,99.272,0.156,-0.409,18.787,0.613424,0.624235,0.528096,0.643479,0.0300553,0.650058,0.0814923,0.784923,Moderate drought,-0.69,2,MD,B,FI_Hyy200211
FI_Hyy,61.8474,24.2948,ENF,Finland,Europe,Dfc,2002,12,-1.509166522,-9.516,0.221,0.0221,100.143,0.027,-1.023,13.528,0.434665,0.429667,0.38771,0.359763,-0.0749016,0.341217,0.00225601,0.732797,Moderate drought,-0.56,2,MD,B,FI_Hyy200212
FI_Hyy,61.8474,24.2948,ENF,Finland,Europe,Dfc,2003,1,-0.012261409,-11.434,0.31,0.031,98.12,0.811,-2.167,13.466,0.504466,0.539194,0.350243,0.407352,-0.0971132,0.320223,0.0310726,0.676478,Normal,-0.57,4,NO,D,FI_Hyy20031
FI_Hyy,61.8474,24.2948,ENF,Finland,Europe,Dfc,2003,2,-1.529224725,-6.314,0.57,0.057,100.011,0.044,-0.949,13.566,0.386611,0.459498,0.238914,0.501822,0.115211,0.501975,0.152302,0.749851,Moderate drought,-0.55,2,MD,B,FI_Hyy20032
FI_Hyy,61.8474,24.2948,ENF,Finland,Europe,Dfc,2003,3,-1.003981966,-0.856,1.788,0.1788,99.544,0.213,-0.053,22.766,0.479651,0.810446,0.143123,0.858118,0.378467,0.748116,0.352952,0.822372,Moderate drought,-0.68,2,MD,B,FI_Hyy20033
FI_Hyy,61.8474,24.2948,ENF,Finland,Europe,Dfc,2003,4,-0.490842896,1.967,3.279,0.3279,99.754,0.143,0.567,29.744,-0.0921735,1.07059,-0.729644,1.25241,1.34458,1.08159,1.22334,0.878556,Normal,-0.72,4,NO,D,FI_Hyy20034
FI_Hyy,61.8474,24.2948,ENF,Finland,Europe,Dfc,2003,5,1.784107604,9.427,4.111,0.4111,99.044,3.264,6.655,31.362,-1.28502,2.53212,-2.52263,2.84749,4.13251,3.21109,4.49861,1.6928,Moderate humid,-0.4,6,MH,F,FI_Hyy20035
FI_Hyy,61.8474,24.2948,ENF,Finland,Europe,Dfc,2003,6,-0.563295776,12.158,5.282,0.5282,98.893,1.768,9.309,29.746,-3.09932,3.54068,-4.42773,4.28687,7.38619,4.53475,7.53347,2.20413,Slight drought,0.06,3,SD,C,FI_Hyy20036
FI_Hyy,61.8474,24.2948,ENF,Finland,Europe,Dfc,2003,7,-0.882356717,19.206,6.61,0.661,99.309,2.128,14.997,24.603,-1.99731,4.74169,-3.78345,5.87201,7.86932,6.23664,7.88371,4.03247,Slight drought,0.21,3,SD,C,FI_Hyy20037
FI_Hyy,61.8474,24.2948,ENF,Finland,Europe,Dfc,2003,8,-0.398915805,15.037,3.807,0.3807,98.799,1.712,12.696,25.706,-0.794936,5.61747,-3.82571,5.8528,6.64773,5.66691,6.8596,3.17199,Normal,0.18,4,NO,D,FI_Hyy20038
FI_Hyy,61.8474,24.2948,ENF,Finland,Europe,Dfc,2003,9,-1.440380818,11.43,3.643,0.3643,99.333,0.684,8.97,17.503,-0.318187,3.09929,-3.01242,3.56216,3.88034,3.37182,3.87853,2.12752,Moderate drought,-0.19,2,MD,B,FI_Hyy20039
FI_Hyy,61.8474,24.2948,ENF,Finland,Europe,Dfc,2003,10,1.265856446,1.955,0.912,0.0912,98.475,3.395,4.331,26.941,0.580523,1.58517,-0.702822,1.71366,1.13314,1.5703,1.14454,1.37799,Moderate humid,-0.67,6,MH,F,FI_Hyy200310
FI_Hyy,61.8474,24.2948,ENF,Finland,Europe,Dfc,2003,11,-0.596197167,0.744,0.417,0.0417,99.484,0.848,2.616,28.882,0.895496,1.01362,0.534336,1.09906,0.203566,1.04789,0.244936,1.09868,Slight drought,-0.62,3,SD,C,FI_Hyy200311
FI_Hyy,61.8474,24.2948,ENF,Finland,Europe,Dfc,2003,12,-0.703078826,-3.212,0.495,0.0495,98.107,0.652,0.63,27.174,0.758367,0.790503,0.528813,0.806362,0.0479952,0.513353,0.0204466,0.887258,Slight drought,-0.51,3,SD,C,FI_Hyy200312
FI_Hyy,61.8474,24.2948,ENF,Finland,Europe,Dfc,2004,1,-1.500289669,-8.617,0.125,0.0125,98.735,0,0.126,21.371,0.380112,0.411036,0.3265,0.27347,-0.106642,0.215213,0.00862209,0.478055,Moderate drought,-0.57,2,MD,B,FI_Hyy20041
FI_Hyy,61.8474,24.2948,ENF,Finland,Europe,Dfc,2004,2,-0.898413122,-6.049,0.342,0.0342,98.396,0.287,0.285,21.425,0.498935,0.517285,0.409351,0.631594,0.13266,0.478116,0.0845807,0.489812,Slight drought,-0.55,3,SD,C,FI_Hyy20042
